sigla_provincia;codice_istat;denominazione_ita_altra;denominazione_ita;denominazione_altra;flag_capoluogo;codice_belfiore;lat;lon;superficie_kmq;codice_sovracomunale
PG;054018;Foligno;Foligno;;NO;D653;42,9556643;12,7035851;264,6560;054
PG;054019;"Fossato di Vico";"Fossato di Vico";;NO;D745;43,2943128;12,7616461;35,3910;054
PG;054020;"Fratta Todina";"Fratta Todina";;NO;D787;42,8575064;12,3664319;17,4281;054
PG;054021;"Giano dell'Umbria";"Giano dell'Umbria";;NO;E012;42,8336802;12,5771779;44,4751;054
PG;054022;"Gualdo Cattaneo";"Gualdo Cattaneo";;NO;E229;42,9091622;12,5558388;96,6236;054
PG;054023;"Gualdo Tadino";"Gualdo Tadino";;NO;E230;43,2309229;12,7848258;124,2833;054
PG;054024;Gubbio;Gubbio;;NO;E256;43,3534958;12,5787539;525,7677;054
PG;054025;"Lisciano Niccone";"Lisciano Niccone";;NO;E613;43,2459971;12,1433664;35,1821;054
PG;054026;Magione;Magione;;NO;E805;43,1425785;12,2054071;129,7327;054
PG;054027;Marsciano;Marsciano;;NO;E975;42,9101679;12,3395399;161,5281;054
PG;054028;"Massa Martana";"Massa Martana";;NO;F024;42,7755290;12,5230116;78,4082;054
PG;054029;"Monte Castello di Vibio";"Monte Castello di Vibio";;NO;F456;42,8402868;12,3522639;31,9491;054
PG;054030;Montefalco;Montefalco;;NO;F492;42,8938884;12,6525181;69,5123;054
PG;054031;"Monteleone di Spoleto";"Monteleone di Spoleto";;NO;F540;42,6510894;12,9515866;62,1650;054
PG;054032;"Monte Santa Maria Tiberina";"Monte Santa Maria Tiberina";;NO;F629;43,4367895;12,1629211;72,5288;054
PG;054033;Montone;Montone;;NO;F685;43,3636926;12,3268374;51,0941;054
PG;054034;"Nocera Umbra";"Nocera Umbra";;NO;F911;43,1109193;12,7903168;157,1641;054
PG;054035;Norcia;Norcia;;NO;F935;42,7923285;13,0928507;275,5700;054
PG;054036;Paciano;Paciano;;NO;G212;43,0220641;12,0710066;16,9058;054
PG;054037;Panicale;Panicale;;NO;G308;43,0293261;12,1006278;79,2582;054
PG;054038;"Passignano sul Trasimeno";"Passignano sul Trasimeno";;NO;G359;43,1849230;12,1368822;81,3321;054
PG;054039;Perugia;Perugia;;SI;G478;43,1067296;12,3882454;449,6117;054
PG;054040;Piegaro;Piegaro;;NO;G601;42,9704799;12,0858198;99,0764;054
PG;054041;Pietralunga;Pietralunga;;NO;G618;43,4421654;12,4368416;140,4153;054
PG;054042;Poggiodomo;Poggiodomo;;NO;G758;42,7116423;12,9347211;40,0939;054
PG;054043;Preci;Preci;;NO;H015;42,8786491;13,0387165;82,0201;054
PG;054044;"San Giustino";"San Giustino";;NO;H935;43,5486262;12,1767513;79,9788;054
PG;054045;"Sant'Anatolia di Narco";"Sant'Anatolia di Narco";;NO;I263;42,7330825;12,8360060;46,5485;054
PG;054046;"Scheggia e Pascelupo";"Scheggia e Pascelupo";;NO;I522;43,4037120;12,6679993;64,1501;054
PG;054047;Scheggino;Scheggino;;NO;I523;42,7125529;12,8311874;35,8493;054
PG;054048;Sellano;Sellano;;NO;I585;42,8887961;12,9270671;85,8384;054
PG;054049;Sigillo;Sigillo;;NO;I727;43,3312582;12,7407679;26,4743;054
PG;054050;Spello;Spello;;NO;I888;42,9924790;12,6712599;61,6445;054
PG;054051;Spoleto;Spoleto;;NO;I921;42,7344494;12,7382991;348,1366;054
PG;054052;Todi;Todi;;NO;L188;42,7822152;12,4068949;222,8556;054
PG;054053;Torgiano;Torgiano;;NO;L216;43,0256964;12,4339788;37,6662;054
PG;054054;Trevi;Trevi;;NO;L397;42,8770975;12,7476975;71,1853;054
PG;054055;"Tuoro sul Trasimeno";"Tuoro sul Trasimeno";;NO;L466;43,2087310;12,0717346;55,8849;054
PG;054056;Umbertide;Umbertide;;NO;D786;43,3064364;12,3269335;200,8295;054
PG;054057;Valfabbrica;Valfabbrica;;NO;L573;43,1593786;12,6012928;92,3024;054
PG;054058;"Vallo di Nera";"Vallo di Nera";;NO;L627;42,7692824;12,8622033;36,2211;054
PG;054059;Valtopina;Valtopina;;NO;L653;43,0590073;12,7544713;40,5734;054
TR;055001;Acquasparta;Acquasparta;;NO;A045;42,6905926;12,5463127;81,6058;055
TR;055002;Allerona;Allerona;;NO;A207;42,8116706;11,9738573;82,6127;055
TR;055003;Alviano;Alviano;;NO;A242;42,5876907;12,2956463;23,8952;055
TR;055004;Amelia;Amelia;;NO;A262;42,5588602;12,4119159;132,4964;055
TR;055005;Arrone;Arrone;;NO;A439;42,5831104;12,7696230;41,0320;055
TR;055006;Attigliano;Attigliano;;NO;A490;42,5149005;12,2894226;10,5120;055
TR;055007;Baschi;Baschi;;NO;A691;42,6700959;12,2162746;68,5686;055
TR;055008;"Calvi dell'Umbria";"Calvi dell'Umbria";;NO;B446;42,4011021;12,5667841;46,0063;055
TR;055009;"Castel Giorgio";"Castel Giorgio";;NO;C117;42,7077579;11,9796003;42,1444;055
TR;055010;"Castel Viscardo";"Castel Viscardo";;NO;C289;42,7557082;12,0015334;26,2156;055
TR;055011;Fabro;Fabro;;NO;D454;42,8634143;12,0129403;34,5504;055
TR;055012;Ferentillo;Ferentillo;;NO;D538;42,6204972;12,7898650;69,5861;055
TR;055013;Ficulle;Ficulle;;NO;D570;42,8362872;12,0663414;64,6187;055
TR;055014;Giove;Giove;;NO;E045;42,5092485;12,3250483;15,0882;055
TR;055015;Guardea;Guardea;;NO;E241;42,6234948;12,2972366;39,3808;055
TR;055016;"Lugnano in Teverina";"Lugnano in Teverina";;NO;E729;42,5742504;12,3303199;29,8297;055
TR;055017;Montecastrilli;Montecastrilli;;NO;F457;42,6497567;12,4877848;62,4282;055
TR;055018;Montecchio;Montecchio;;NO;F462;42,6623415;12,2879973;49,2172;055
TR;055019;Montefranco;Montefranco;;NO;F510;42,5970124;12,7666068;10,0869;055
TR;055020;Montegabbione;Montegabbione;;NO;F513;42,9212065;12,0925243;51,0591;055
TR;055021;"Monteleone d'Orvieto";"Monteleone d'Orvieto";;NO;F543;42,9164288;12,0515608;24,0978;055
TR;055022;Narni;Narni;;NO;F844;42,5192207;12,5152876;197,9836;055
TR;055023;Orvieto;Orvieto;;NO;G148;42,7181431;12,1083084;281,2704;055
TR;055024;Otricoli;Otricoli;;NO;G189;42,4233041;12,4782950;27,4114;055
TR;055025;Parrano;Parrano;;NO;G344;42,8634989;12,1056952;40,0911;055
TR;055026;"Penna in Teverina";"Penna in Teverina";;NO;G432;42,4929778;12,3553835;10,0033;055
TR;055027;Polino;Polino;;NO;G790;42,5847734;12,8437990;19,5678;055
TR;055028;Porano;Porano;;NO;G881;42,6869983;12,1019921;13,6040;055
TR;055029;"San Gemini";"San Gemini";;NO;H857;42,6133444;12,5462453;27,8956;055
TR;055030;"San Venanzo";"San Venanzo";;NO;I381;42,8688221;12,2662037;169,4518;055
TR;055031;Stroncone;Stroncone;;NO;I981;42,4982130;12,6627444;71,1557;055
TR;055032;Terni;Terni;;SI;L117;42,5606759;12,6466854;212,4261;055
TR;055033;"Avigliano Umbro";"Avigliano Umbro";;NO;M258;42,6550464;12,4280934;51,3387;055
VT;056001;Acquapendente;Acquapendente;;NO;A040;42,7440093;11,8650524;131,6022;056
VT;056002;"Arlena di Castro";"Arlena di Castro";;NO;A412;42,4629642;11,8235817;21,8706;056
VT;056003;Bagnoregio;Bagnoregio;;NO;A577;42,6260390;12,0985015;72,8081;056
VT;056004;"Barbarano Romano";"Barbarano Romano";;NO;A628;42,2522076;12,0659608;37,5635;056
VT;056005;"Bassano Romano";"Bassano Romano";;NO;A704;42,2182406;12,1926568;37,5457;056
VT;056006;"Bassano in Teverina";"Bassano in Teverina";;NO;A706;42,4630442;12,3083984;12,1676;056
VT;056007;Blera;Blera;;NO;A857;42,2741501;12,0257601;92,9142;056
VT;056008;Bolsena;Bolsena;;NO;A949;42,6447006;11,9875839;63,5714;056
VT;056009;Bomarzo;Bomarzo;;NO;A955;42,4909835;12,2513706;39,6448;056
VT;056010;Calcata;Calcata;;NO;B388;42,2197163;12,4257178;7,6322;056
VT;056011;Canepina;Canepina;;NO;B597;42,3807634;12,2336493;20,8477;056
VT;056012;Canino;Canino;;NO;B604;42,4641355;11,7490717;124,0375;056
VT;056013;Capodimonte;Capodimonte;;NO;B663;42,5489031;11,9062971;61,2907;056
VT;056014;Capranica;Capranica;;NO;B688;42,2566375;12,1780595;40,9683;056
VT;056015;Caprarola;Caprarola;;NO;B691;42,3275312;12,2379655;57,5769;056
VT;056016;Carbognano;Carbognano;;NO;B735;42,3320706;12,2667704;17,4110;056
VT;056017;"Castel Sant'Elia";"Castel Sant'Elia";;NO;C269;42,2492831;12,3680909;23,9151;056
VT;056018;"Castiglione in Teverina";"Castiglione in Teverina";;NO;C315;42,6449203;12,2041114;19,8891;056
VT;056019;Celleno;Celleno;;NO;C446;42,5597664;12,1264036;23,8237;056
VT;056020;Cellere;Cellere;;NO;C447;42,5079518;11,7678396;37,1950;056
VT;056021;"Civita Castellana";"Civita Castellana";;NO;C765;42,2891360;12,4117642;84,2211;056
VT;056022;"Civitella d'Agliano";"Civitella d'Agliano";;NO;C780;42,6061903;12,1879567;32,9552;056
VT;056023;Corchiano;Corchiano;;NO;C988;42,3455492;12,3566382;33,0306;056
VT;056024;"Fabrica di Roma";"Fabrica di Roma";;NO;D452;42,3346941;12,2951749;34,7859;056
VT;056025;Faleria;Faleria;;NO;D475;42,2262128;12,4431904;25,6785;056
VT;056026;Farnese;Farnese;;NO;D503;42,5501430;11,7244955;52,3752;056
VT;056027;Gallese;Gallese;;NO;D870;42,3723749;12,4044898;37,1735;056
VT;056028;Gradoli;Gradoli;;NO;E126;42,6437027;11,8560902;43,8083;056
VT;056029;Graffignano;Graffignano;;NO;E128;42,5731564;12,2047993;29,1023;056
VT;056030;"Grotte di Castro";"Grotte di Castro";;NO;E210;42,6739128;11,8702363;33,4200;056
VT;056031;"Ischia di Castro";"Ischia di Castro";;NO;E330;42,5441330;11,7578129;104,9432;056
VT;056032;Latera;Latera;;NO;E467;42,6263697;11,8284282;22,4294;056
VT;056033;Lubriano;Lubriano;;NO;E713;42,6353124;12,1071207;16,6891;056
VT;056034;Marta;Marta;;NO;E978;42,5349636;11,9251552;33,5404;056
VT;056035;"Montalto di Castro";"Montalto di Castro";;NO;F419;42,3531894;11,6041766;189,6215;056
VT;056036;Montefiascone;Montefiascone;;NO;F499;42,5375771;12,0303669;104,9300;056
VT;056037;"Monte Romano";"Monte Romano";;NO;F603;42,2678754;11,8987755;86,1400;056
VT;056038;Monterosi;Monterosi;;NO;F606;42,1955504;12,3099393;10,6834;056
VT;056039;Nepi;Nepi;;NO;F868;42,2423287;12,3488111;83,7096;056
VT;056040;Onano;Onano;;NO;G065;42,6936890;11,8149825;24,5077;056
VT;056041;"Oriolo Romano";"Oriolo Romano";;NO;G111;42,1584204;12,1380652;19,3110;056
VT;056042;Orte;Orte;;NO;G135;42,4604068;12,3863899;69,5589;056
VT;056043;Piansano;Piansano;;NO;G571;42,5178492;11,8282457;26,6051;056
VT;056044;Proceno;Proceno;;NO;H071;42,7571721;11,8304339;42,0138;056
VT;056045;Ronciglione;Ronciglione;;NO;H534;42,2916782;12,2157313;52,5258;056
VT;056046;"Villa San Giovanni in Tuscia";"Villa San Giovanni in Tuscia";;NO;H913;42,2834795;12,0529384;5,2792;056
VT;056047;"San Lorenzo Nuovo";"San Lorenzo Nuovo";;NO;H969;42,6855579;11,9060956;26,7350;056
VT;056048;"Soriano nel Cimino";"Soriano nel Cimino";;NO;I855;42,4188892;12,2347203;78,5355;056
VT;056049;Sutri;Sutri;;NO;L017;42,2419795;12,2248410;60,9413;056
VT;056050;Tarquinia;Tarquinia;;NO;D024;42,2544085;11,7582318;279,3305;056
VT;056051;Tessennano;Tessennano;;NO;L150;42,4803747;11,7923215;14,7309;056
VT;056052;Tuscania;Tuscania;;NO;L310;42,4166776;11,8756413;208,6910;056
VT;056053;Valentano;Valentano;;NO;L569;42,5691637;11,8183788;43,4947;056
VT;056054;Vallerano;Vallerano;;NO;L612;42,3837421;12,2639560;15,4516;056
VT;056055;Vasanello;Vasanello;;NO;A701;42,4181192;12,3464925;28,9623;056
VT;056056;Vejano;Vejano;;NO;L713;42,2162606;12,0952742;44,3071;056
VT;056057;Vetralla;Vetralla;;NO;L814;42,3207785;12,0535184;113,7710;056
VT;056058;Vignanello;Vignanello;;NO;L882;42,3838040;12,2780681;20,5289;056
VT;056059;Viterbo;Viterbo;;SI;M082;42,4173438;12,1047322;406,2267;056
VT;056060;Vitorchiano;Vitorchiano;;NO;M086;42,4702721;12,1742215;30,1430;056
RI;057001;Accumoli;Accumoli;;NO;A019;42,6947504;13,2476838;87,3430;057
RI;057002;Amatrice;Amatrice;;NO;A258;42,6293491;13,2883840;174,3849;057
RI;057003;Antrodoco;Antrodoco;;NO;A315;42,4174959;13,0802015;63,9041;057
RI;057004;Ascrea;Ascrea;;NO;A464;42,1956580;12,9967194;13,9761;057
RI;057005;"Belmonte in Sabina";"Belmonte in Sabina";;NO;A765;42,3182167;12,8926885;23,6446;057
RI;057006;Borbona;Borbona;;NO;A981;42,5122088;13,1325445;47,9485;057
RI;057007;Borgorose;Borgorose;;NO;B008;42,1933450;13,2325683;145,8039;057
RI;057008;"Borgo Velino";"Borgo Velino";;NO;A996;42,4055645;13,0584893;18,2929;057
RI;057009;Cantalice;Cantalice;;NO;B627;42,4682596;12,9035475;37,6240;057
RI;057010;"Cantalupo in Sabina";"Cantalupo in Sabina";;NO;B631;42,3078330;12,6467711;10,6212;057
RI;057011;Casaprota;Casaprota;;NO;B934;42,2518052;12,8036600;14,5461;057
RI;057012;Casperia;Casperia;;NO;A472;42,3379192;12,6703001;25,3087;057
RI;057013;"Castel di Tora";"Castel di Tora";;NO;C098;42,2154516;12,9643310;15,4912;057
RI;057014;"Castelnuovo di Farfa";"Castelnuovo di Farfa";;NO;C224;42,2318691;12,7426975;8,8422;057
RI;057015;"Castel Sant'Angelo";"Castel Sant'Angelo";;NO;C268;42,3947384;13,0299329;31,2697;057
RI;057016;Cittaducale;Cittaducale;;NO;C746;42,3866215;12,9481480;71,2532;057
RI;057017;Cittareale;Cittareale;;NO;C749;42,6175800;13,1598322;59,6601;057
RI;057018;"Collalto Sabino";"Collalto Sabino";;NO;C841;42,1363859;13,0482815;22,3698;057
RI;057019;"Colle di Tora";"Colle di Tora";;NO;C857;42,2120428;12,9477745;14,3718;057
RI;057020;Collegiove;Collegiove;;NO;C859;42,1748417;13,0370687;10,6126;057
RI;057021;Collevecchio;Collevecchio;;NO;C876;42,3354010;12,5527178;26,9475;057
RI;057022;"Colli sul Velino";"Colli sul Velino";;NO;C880;42,4989462;12,7797056;12,7551;057
RI;057023;Concerviano;Concerviano;;NO;C946;42,3234083;12,9857207;21,3896;057
RI;057024;Configni;Configni;;NO;C959;42,4235866;12,6423454;22,9256;057
RI;057025;Contigliano;Contigliano;;NO;C969;42,4107085;12,7665456;53,5447;057
RI;057026;Cottanello;Cottanello;;NO;D124;42,4061429;12,6864363;36,6915;057
RI;057027;"Fara in Sabina";"Fara in Sabina";;NO;D493;42,2094854;12,7292489;54,9624;057
RI;057028;Fiamignano;Fiamignano;;NO;D560;42,2647813;13,1255024;100,6180;057
RI;057029;Forano;Forano;;NO;D689;42,2978742;12,5950277;17,6853;057
RI;057030;"Frasso Sabino";"Frasso Sabino";;NO;D785;42,2296240;12,8053108;4,3898;057
RI;057031;Greccio;Greccio;;NO;E160;42,4536515;12,7691026;17,8535;057
RI;057032;Labro;Labro;;NO;E393;42,5257335;12,8001690;11,7424;057
RI;057033;Leonessa;Leonessa;;NO;E535;42,5614500;12,9638968;204,0152;057
RI;057034;"Longone Sabino";"Longone Sabino";;NO;E681;42,2723862;12,9654921;34,3338;057
RI;057035;"Magliano Sabina";"Magliano Sabina";;NO;E812;42,3612912;12,4809921;43,1617;057
RI;057036;Marcetelli;Marcetelli;;NO;E927;42,2267467;13,0472252;11,0838;057
RI;057037;Micigliano;Micigliano;;NO;F193;42,4509085;13,0549301;36,8517;057
RI;057038;Mompeo;Mompeo;;NO;F319;42,2476710;12,7511683;10,8922;057
RI;057039;Montasola;Montasola;;NO;F430;42,3855221;12,6809894;12,7472;057
RI;057040;Montebuono;Montebuono;;NO;F446;42,3658685;12,5977049;19,6813;057
RI;057041;"Monteleone Sabino";"Monteleone Sabino";;NO;F541;42,2325378;12,8590201;19,0398;057
RI;057042;"Montenero Sabino";"Montenero Sabino";;NO;F579;42,2812005;12,8131626;22,5865;057
RI;057043;"Monte San Giovanni in Sabina";"Monte San Giovanni in Sabina";;NO;F619;42,3281418;12,7776814;30,7570;057
RI;057044;"Montopoli di Sabina";"Montopoli di Sabina";;NO;F687;42,2446657;12,6919086;37,9405;057
RI;057045;"Morro Reatino";"Morro Reatino";;NO;F746;42,5258125;12,8321614;15,7311;057
RI;057046;Nespolo;Nespolo;;NO;F876;42,1557034;13,0694804;8,6446;057
RI;057047;Orvinio;Orvinio;;NO;B595;42,1315141;12,9374701;24,6887;057
RI;057048;"Paganico Sabino";"Paganico Sabino";;NO;G232;42,1895072;12,9974842;9,3138;057
RI;057049;Pescorocchiano;Pescorocchiano;;NO;G498;42,2060179;13,1484965;94,7727;057
RI;057050;"Petrella Salto";"Petrella Salto";;NO;G513;42,2945223;13,0683579;102,9304;057
RI;057051;"Poggio Bustone";"Poggio Bustone";;NO;G756;42,5021003;12,8857951;22,3815;057
RI;057052;"Poggio Catino";"Poggio Catino";;NO;G757;42,2950320;12,6918076;14,9813;057
RI;057053;"Poggio Mirteto";"Poggio Mirteto";;NO;G763;42,2645494;12,6836521;26,3948;057
RI;057054;"Poggio Moiano";"Poggio Moiano";;NO;G764;42,2018287;12,8771134;26,9469;057
RI;057055;"Poggio Nativo";"Poggio Nativo";;NO;G765;42,2157823;12,7953262;16,4995;057
RI;057056;"Poggio San Lorenzo";"Poggio San Lorenzo";;NO;G770;42,2528625;12,8455085;8,6696;057
RI;057057;Posta;Posta;;NO;G934;42,5234158;13,0962421;66,0132;057
RI;057058;"Pozzaglia Sabina";"Pozzaglia Sabina";;NO;G951;42,1597522;12,9645490;24,9787;057
RI;057059;Rieti;Rieti;;SI;H282;42,4048456;12,8620570;206,4550;057
RI;057060;Rivodutri;Rivodutri;;NO;H354;42,5160011;12,8551500;26,7897;057
RI;057061;Roccantica;Roccantica;;NO;H427;42,3207610;12,6923321;16,7231;057
RI;057062;"Rocca Sinibalda";"Rocca Sinibalda";;NO;H446;42,2741784;12,9257611;49,5551;057
RI;057063;Salisano;Salisano;;NO;H713;42,2574420;12,7456134;17,5958;057
RI;057064;Scandriglia;Scandriglia;;NO;I499;42,1650203;12,8421008;63,3505;057
RI;057065;Selci;Selci;;NO;I581;42,3196779;12,6226668;7,7281;057
RI;057066;Stimigliano;Stimigliano;;NO;I959;42,2977185;12,5656860;11,3837;057
RI;057067;Tarano;Tarano;;NO;L046;42,3558010;12,5948910;19,9796;057
RI;057068;Toffia;Toffia;;NO;L189;42,2124698;12,7523655;11,3292;057
RI;057069;"Torricella in Sabina";"Torricella in Sabina";;NO;L293;42,2607054;12,8697198;25,7914;057
RI;057070;"Torri in Sabina";"Torri in Sabina";;NO;L286;42,3530418;12,6384652;26,3048;057
RI;057071;Turania;Turania;;NO;G507;42,1373884;13,0097719;8,5099;057
RI;057072;Vacone;Vacone;;NO;L525;42,3862289;12,6357916;9,1848;057
RI;057073;"Varco Sabino";"Varco Sabino";;NO;L676;42,2395906;13,0199591;24,7527;057
RM;058001;Affile;Affile;;NO;A062;41,8843334;13,0972828;15,1123;258
RM;058002;Agosta;Agosta;;NO;A084;41,9819572;13,0320800;9,4997;258
RM;058003;"Albano Laziale";"Albano Laziale";;NO;A132;41,7290631;12,6587006;23,8082;258
RM;058004;Allumiere;Allumiere;;NO;A210;42,1564965;11,9021370;92,1659;258
RM;058005;"Anguillara Sabazia";"Anguillara Sabazia";;NO;A297;42,0928712;12,2697870;75,2338;258
RM;058006;"Anticoli Corrado";"Anticoli Corrado";;NO;A309;42,0092939;12,9903816;16,2155;258
RM;058007;Anzio;Anzio;;NO;A323;41,4480021;12,6287150;43,6586;258
RM;058008;"Arcinazzo Romano";"Arcinazzo Romano";;NO;A370;41,8801657;13,1140978;28,3109;258
RM;058009;Ariccia;Ariccia;;NO;A401;41,7199715;12,6705785;18,5919;258
RM;058010;Arsoli;Arsoli;;NO;A446;42,0413650;13,0165231;12,1991;258
RM;058011;Artena;Artena;;NO;A449;41,7386142;12,9153588;54,7970;258
RM;058012;Bellegra;Bellegra;;NO;A749;41,8810320;13,0280445;18,7794;258
RM;058013;Bracciano;Bracciano;;NO;B114;42,1033072;12,1756218;143,0603;258
RM;058014;"Camerata Nuova";"Camerata Nuova";;NO;B472;42,0184047;13,1081315;40,4932;258
RM;058015;"Campagnano di Roma";"Campagnano di Roma";;NO;B496;42,1407724;12,3832509;46,9371;258
RM;058016;"Canale Monterano";"Canale Monterano";;NO;B576;42,1366230;12,1035328;36,9174;258
RM;058017;Canterano;Canterano;;NO;B635;41,9418075;13,0375648;7,3730;258
RM;058018;Capena;Capena;;NO;B649;42,1407405;12,5392775;29,5069;258
RM;058019;"Capranica Prenestina";"Capranica Prenestina";;NO;B687;41,8620257;12,9523458;20,3617;258
RM;058020;"Carpineto Romano";"Carpineto Romano";;NO;B828;41,6043679;13,0852998;86,2892;258
RM;058021;Casape;Casape;;NO;B932;41,9063598;12,8861357;5,3793;258
RM;058022;"Castel Gandolfo";"Castel Gandolfo";;NO;C116;41,7467112;12,6504581;14,1906;258
RM;058023;"Castel Madama";"Castel Madama";;NO;C203;41,9756162;12,8685711;28,8029;258
RM;058024;"Castelnuovo di Porto";"Castelnuovo di Porto";;NO;C237;42,1257515;12,5004464;30,5654;258
RM;058025;"Castel San Pietro Romano";"Castel San Pietro Romano";;NO;C266;41,8463254;12,8947498;15,2923;258
RM;058026;Cave;Cave;;NO;C390;41,8180368;12,9317845;17,8793;258
RM;058027;"Cerreto Laziale";"Cerreto Laziale";;NO;C518;41,9443198;12,9816475;12,0754;258
RM;058028;"Cervara di Roma";"Cervara di Roma";;NO;C543;41,9880401;13,0676950;31,7432;258
RM;058029;Cerveteri;Cerveteri;;NO;C552;41,9981974;12,0989662;134,3187;258
RM;058030;Ciciliano;Ciciliano;;NO;C677;41,9611933;12,9416341;18,8473;258
RM;058031;"Cineto Romano";"Cineto Romano";;NO;C702;42,0501965;12,9639210;10,3668;258
RM;058032;Civitavecchia;Civitavecchia;;NO;C773;42,0920861;11,7933771;73,7376;258
RM;058033;"Civitella San Paolo";"Civitella San Paolo";;NO;C784;42,1958439;12,5825005;20,7493;258
RM;058034;Colleferro;Colleferro;;NO;C858;41,7303639;13,0055885;26,9893;258
RM;058035;Colonna;Colonna;;NO;C900;41,8342590;12,7511130;3,5491;258
RM;058036;"Fiano Romano";"Fiano Romano";;NO;D561;42,1719618;12,5924406;41,1862;258
RM;058037;Filacciano;Filacciano;;NO;D586;42,2551379;12,5977077;5,6584;258
RM;058038;Formello;Formello;;NO;D707;42,0801776;12,4008447;31,1449;258
RM;058039;Frascati;Frascati;;NO;D773;41,8059422;12,6807897;22,4759;258
RM;058040;"Gallicano nel Lazio";"Gallicano nel Lazio";;NO;D875;41,8699913;12,8225604;25,6995;258
RM;058041;Gavignano;Gavignano;;NO;D945;41,6980336;13,0525996;15,0431;258
RM;058042;Genazzano;Genazzano;;NO;D964;41,8316711;12,9723511;32,0650;258
RM;058043;"Genzano di Roma";"Genzano di Roma";;NO;D972;41,7068551;12,6913193;17,9002;258
RM;058044;Gerano;Gerano;;NO;D978;41,9337719;12,9939697;10,1242;258
RM;058045;Gorga;Gorga;;NO;E091;41,6558928;13,1107864;26,1895;258
RM;058046;Grottaferrata;Grottaferrata;;NO;E204;41,7884131;12,6677260;18,3960;258
RM;058047;"Guidonia Montecelio";"Guidonia Montecelio";;NO;E263;42,0000332;12,7263837;79,4718;258
RM;058048;Jenne;Jenne;;NO;E382;41,8874242;13,1678075;31,4509;258
RM;058049;Labico;Labico;;NO;E392;41,7855817;12,8860622;11,7531;258
RM;058050;Lanuvio;Lanuvio;;NO;C767;41,6797204;12,7029755;43,7630;258
RM;058051;Licenza;Licenza;;NO;E576;42,0743172;12,9017208;17,9850;258
RM;058052;"Magliano Romano";"Magliano Romano";;NO;E813;42,1598213;12,4362942;20,5174;258
RM;058053;Mandela;Mandela;;NO;B632;42,0318996;12,9237507;13,7166;258
RM;058054;Manziana;Manziana;;NO;E900;42,1294094;12,1282436;23,9991;258
RM;058055;"Marano Equo";"Marano Equo";;NO;E908;41,9946144;13,0168592;7,6536;258
RM;058056;Marcellina;Marcellina;;NO;E924;42,0229519;12,8072428;15,3560;258
RM;058057;Marino;Marino;;NO;E958;41,7696536;12,6586071;24,1913;258
RM;058058;"Mazzano Romano";"Mazzano Romano";;NO;F064;42,2046272;12,3994318;29,0667;258
RM;058059;Mentana;Mentana;;NO;F127;42,0336610;12,6372219;24,2684;258
RM;058060;"Monte Compatri";"Monte Compatri";;NO;F477;41,8082320;12,7369966;24,5711;258
RM;058061;Monteflavio;Monteflavio;;NO;F504;42,1109472;12,8306999;16,8416;258
RM;058062;Montelanico;Montelanico;;NO;F534;41,6494932;13,0395446;35,1398;258
RM;058063;Montelibretti;Montelibretti;;NO;F545;42,1348995;12,7388755;45,4257;258
RM;058064;"Monte Porzio Catone";"Monte Porzio Catone";;NO;F590;41,8155529;12,7166589;9,1250;258
RM;058065;Monterotondo;Monterotondo;;NO;F611;42,0512766;12,6162456;40,9352;258
RM;058066;"Montorio Romano";"Montorio Romano";;NO;F692;42,1372260;12,8059320;23,3928;258
RM;058067;Moricone;Moricone;;NO;F730;42,1165542;12,7739343;19,5872;258
RM;058068;Morlupo;Morlupo;;NO;F734;42,1427883;12,5044107;24,0841;258
